Product_ID,Category,Sub_Category,Product_Name
OFF-AR-10002975,Office Supplies,Art,Stanley Sketch Pad
OFF-AR-10000953,Office Supplies,Art,Stanley Pencil Sharpener
FUR-BO-10003688,Furniture,Bookcases,Bush Stackable Bookrack
OFF-BI-10003951,Office Supplies,Binders,Ibico 3-Hole Punch
FUR-BO-10001233,Furniture,Bookcases,Ikea 3-Shelf Cabinet
OFF-ELD-10001477,Office Supplies,Storage,Eldon Lockers
OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black
TEC-CO-10003124,Technology,Copiers,Canon Ink
TEC-HP -10004801,Technology,Copiers,HP Personal Copier
TEC-AC-10004508,Technology,Accessories,SanDisk Numeric Keypad
TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
OFF-SU-10003749,Office Supplies,Supplies,Fiskars Box Cutter
FUR-LES-10002852,Furniture,Tables,Lesro Computer Table
OFF-ELD-10001318,Office Supplies,Storage,Eldon Lockers
OFF-BIC-10003680,Office Supplies,Art,BIC Highlighters
FUR-SAU-10002642,Furniture,Bookcases,Sauder 3-Shelf Cabinet
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File
OFF-BI-10000419,Office Supplies,Binders,Wilson Jones 3-Hole Punch
FUR-CH-10003894,Furniture,Chairs,Harbour Creations Steel Folding Chair
OFF-TEN-10002835,Office Supplies,Storage,Tenex Lockers
OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf"
OFF-PA-10002464,Office Supplies,Paper,Green Bar Computer Printout Paper
OFF-BI-10001984,Office Supplies,Binders,Ibico Binding Machine
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
OFF-AR-10000399,Office Supplies,Art,Stanley Canvas
FUR-TA-10000490,Furniture,Tables,Lesro Training Table
TEC-LOG-10003254,Technology,Accessories,Logitech Keyboard
FUR-DAN-10003334,Furniture,Bookcases,Dania 3-Shelf Cabinet
TEC-MA-10001298,Technology,Machines,StarTech Receipt Printer
FUR-SAF-10001873,Furniture,Chairs,SAFCO Bag Chairs
OFF-AR-10001208,Office Supplies,Art,Binney & Smith Canvas
OFF-SME-10001652,Office Supplies,Storage,Smead Trays
OFF-AR-10004010,Office Supplies,Art,Sanford Pencil Sharpener
OFF-AR-10000319,Office Supplies,Art,Binney & Smith Canvas
TEC-CAN-10002843,Technology,Copiers,Canon Ink
FUR-CH-10000807,Furniture,Chairs,Hon Rocking Chair
FUR-CH-10004163,Furniture,Chairs,Novimex Steel Folding Chair
TEC-AC-10002204,Technology,Accessories,Belkin Flash Drive
TEC-AC-10002647,Technology,Accessories,Logitech Wireless Boombox Speaker - portable - wireless
TEC-AC-10002255,Technology,Accessories,Memorex Keyboard
FUR-CH-10003771,Furniture,Chairs,Harbour Creations Steel Folding Chair
OFF-BOS-10002558,Office Supplies,Art,Boston Pencil Sharpener
FUR-CH-10000488,Furniture,Chairs,SAFCO Steel Folding Chair
TEC-NOK-10002716,Technology,Phones,Nokia Audio Dock
OFF-STI-10001651,Office Supplies,Supplies,Stiletto Shears
TEC-CO-10000372,Technology,Copiers,Brother Ink
OFF-EAT-10001933,Office Supplies,Paper,Eaton Cards & Envelopes
FUR-CH-10000656,Furniture,Chairs,Hon Swivel Stool
FUR-TA-10003497,Furniture,Tables,Bevis Training Table
FUR-BO-10002968,Furniture,Bookcases,Bush Library with Doors
FUR-CH-10002498,Furniture,Chairs,Harbour Creations Steel Folding Chair
OFF-FIS-10003234,Office Supplies,Supplies,Fiskars Trimmer
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone
TEC-STA-10002286,Technology,Machines,StarTech Receipt Printer
OFF-ACC-10002220,Office Supplies,Binders,Acco Binding Machine
TEC-OKI-10003433,Technology,Machines,Okidata Card Printer
FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat"
FUR-BO-10002985,Furniture,Bookcases,Sauder Corner Shelving
OFF-AR-10002513,Office Supplies,Art,Sanford Sketch Pad
TEC-MA-10000868,Technology,Machines,Panasonic Phone
TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card
TEC-SAM-10003520,Technology,Phones,Samsung Headset
TEC-MA-10004452,Technology,Machines,Epson Receipt Printer
OFF-ST-10004473,Office Supplies,Storage,Tenex Trays
OFF-ST-10002233,Office Supplies,Storage,Smead Trays
FUR-FU-10001132,Furniture,Furnishings,Deflect-O Frame
FUR-FU-10001200,Furniture,Furnishings,Tenex Photo Frame
OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving
TEC-CO-10003678,Technology,Copiers,HP Personal Copier
FUR-NOV-10002453,Furniture,Chairs,Novimex Rocking Chair
OFF-AR-10003245,Office Supplies,Art,Binney & Smith Canvas
OFF-SU-10001791,Office Supplies,Supplies,Elite Box Cutter
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
TEC-PH-10003877,Technology,Phones,Samsung Office Telephone
TEC-PH-10002586,Technology,Phones,Nokia Office Telephone
OFF-PA-10001968,Office Supplies,Paper,Eaton Computer Printout Paper
FUR-BO-10000008,Furniture,Bookcases,Sauder Library with Doors
OFF-BI-10001621,Office Supplies,Binders,Cardinal Binding Machine
FUR-BO-10004547,Furniture,Bookcases,Bush Stackable Bookrack
OFF-SU-10002379,Office Supplies,Supplies,Fiskars Letter Opener
OFF-ST-10000560,Office Supplies,Storage,Fellowes Trays
FUR-FU-10003500,Furniture,Furnishings,Rubbermaid Photo Frame
FUR-TA-10003663,Furniture,Tables,Bevis Computer Table
TEC-AC-10000397,Technology,Accessories,Enermax Mouse
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
FUR-RUB-10001190,Furniture,Furnishings,Rubbermaid Clock
OFF-EN-10002831,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel  Envelopes
TEC-MA-10003936,Technology,Machines,Epson Printer
TEC-AC-10003487,Technology,Accessories,Enermax Mouse
FUR-BO-10000321,Furniture,Bookcases,Dania Floating Shelf Set
FUR-CH-10001819,Furniture,Chairs,Office Star Chairmat
OFF-ST-10004687,Office Supplies,Storage,Eldon Lockers
TEC-MA-10002093,Technology,Machines,StarTech Card Printer
OFF-SU-10001086,Office Supplies,Supplies,Fiskars Scissors
TEC-AC-10004853,Technology,Accessories,Logitech Memory Card
TEC-ENE-10003873,Technology,Accessories,Enermax Numeric Keypad
TEC-NOK-10001678,Technology,Phones,Nokia Audio Dock
FUR-BO-10004103,Furniture,Bookcases,Dania Library with Doors
FUR-BO-10001555,Furniture,Bookcases,Bush Corner Shelving
FUR-CH-10003702,Furniture,Chairs,Office Star Rocking Chair
OFF-SU-10001618,Office Supplies,Supplies,Kleencut Letter Opener
TEC-PAN-10000391,Technology,Machines,Panasonic Printer
TEC-MA-10002952,Technology,Machines,StarTech Calculator
TEC-AC-10003690,Technology,Accessories,Logitech Numeric Keypad
TEC-PH-10004871,Technology,Phones,Motorola Headset
TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
TEC-MA-10003953,Technology,Machines,Epson Inkjet
TEC-CO-10002323,Technology,Copiers,Brother Copy Machine
OFF-AR-10002706,Office Supplies,Art,Stanley Canvas
FUR-BO-10001969,Furniture,Bookcases,Sauder 3-Shelf Cabinet
FUR-OFF-10002486,Furniture,Chairs,Office Star Bag Chairs
OFF-SAN-10001542,Office Supplies,Paper,SanDisk Note Cards
FUR-CH-10001138,Furniture,Chairs,Office Star Swivel Stool
TEC-MA-10000199,Technology,Machines,Okidata Inkjet
TEC-CO-10001482,Technology,Copiers,Sharp Ink
TEC-BRO-10003555,Technology,Copiers,Brother Ink
OFF-AP-10003298,Office Supplies,Appliances,KitchenAid Coffee Grinder
OFF-ST-10000003,Office Supplies,Storage,Tenex Shelving
TEC-KON-10004735,Technology,Machines,Konica Card Printer
FUR-CH-10001477,Furniture,Chairs,Novimex Chairmat
FUR-FU-10004790,Furniture,Furnishings,Advantus Photo Frame
FUR-TA-10002982,Furniture,Tables,Lesro Coffee Table
FUR-ELD-10001163,Furniture,Furnishings,Eldon Frame
OFF-FEL-10002658,Office Supplies,Storage,Fellowes Shelving
OFF-AR-10002681,Office Supplies,Art,Stanley Canvas
FUR-CH-10002758,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs
OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes
OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
OFF-AP-10003909,Office Supplies,Appliances,KitchenAid Blender
OFF-AR-10000937,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils
FUR-BO-10002682,Furniture,Bookcases,Safco Stackable Bookrack
TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad
TEC-MA-10003757,Technology,Machines,Panasonic Printer
TEC-CO-10000119,Technology,Copiers,HP Fax Machine
OFF-HON-10002389,Office Supplies,Labels,Hon Legal Exhibit Labels
OFF-AP-10003588,Office Supplies,Appliances,Hoover Refrigerator
OFF-EN-10002122,Office Supplies,Envelopes,Jiffy Mailers
TEC-PH-10004450,Technology,Phones,Cisco Office Telephone
TEC-AC-10003989,Technology,Accessories,Enermax Numeric Keypad
TEC-MA-10003975,Technology,Machines,Epson Phone
OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector
FUR-FU-10002362,Furniture,Furnishings,Advantus Door Stop
OFF-EN-10002061,Office Supplies,Envelopes,Cameo Mailers
TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver 
OFF-BRE-10003558,Office Supplies,Appliances,Breville Refrigerator
TEC-MA-10002864,Technology,Machines,Okidata Calculator
TEC-PH-10002292,Technology,Phones,Cisco Signal Booster
OFF-AR-10003957,Office Supplies,Art,Stanley Canvas
TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount
FUR-FU-10002422,Furniture,Furnishings,Eldon Photo Frame
FUR-TA-10002935,Furniture,Tables,Bevis Coffee Table
FUR-OFF-10001552,Furniture,Chairs,Office Star Bag Chairs
FUR-CH-10000265,Furniture,Chairs,Office Star Chairmat
TEC-EPS-10002920,Technology,Machines,Epson Printer
TEC-HEW-10004833,Technology,Copiers,Hewlett Ink
TEC-PH-10002115,Technology,Phones,Plantronics 81402
FUR-CH-10004725,Furniture,Chairs,Office Star Bag Chairs
TEC-CO-10003318,Technology,Copiers,Hewlett Ink
FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
FUR-FU-10001588,Furniture,Furnishings,Deflect-o SuperTray Unbreakable Stackable Tray
TEC-AC-10001312,Technology,Accessories,Logitech Numeric Keypad
OFF-PA-10004294,Office Supplies,Paper,Xerox Computer Printout Paper
TEC-CO-10002326,Technology,Copiers,Canon Copy Machine
TEC-MA-10001475,Technology,Machines,StarTech Receipt Printer
OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
OFF-PA-10000026,Office Supplies,Paper,Eaton Cards & Envelopes
TEC-PH-10000599,Technology,Phones,Samsung Audio Dock
FUR-BO-10001873,Furniture,Bookcases,Ikea Floating Shelf Set
OFF-WIL-10003299,Office Supplies,Binders,Wilson Jones Binding Machine
FUR-TA-10003030,Furniture,Tables,Lesro Training Table
OFF-AR-10000184,Office Supplies,Art,Boston Pencil Sharpener
OFF-AR-10001529,Office Supplies,Art,Binney & Smith Pencil Sharpener
OFF-AP-10004494,Office Supplies,Appliances,Hoover Blender
FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats"
TEC-PH-10001427,Technology,Phones,Motorola Headset
TEC-CO-10004152,Technology,Copiers,HP Ink
OFF-FEL-10004016,Office Supplies,Storage,Fellowes Shelving
TEC-CO-10004394,Technology,Copiers,Canon Wireless Fax
FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock
OFF-EN-10000615,Office Supplies,Envelopes,Jiffy Mailers
TEC-AC-10002159,Technology,Accessories,Logitech Router
FUR-FU-10000666,Furniture,Furnishings,Rubbermaid Frame
TEC-MA-10001934,Technology,Machines,StarTech Printer
TEC-AC-10004012,Technology,Accessories,Enermax Flash Drive
TEC-AC-10001948,Technology,Accessories,Belkin Numeric Keypad
TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone
OFF-STA-10003756,Office Supplies,Art,Stanley Sketch Pad
OFF-AR-10000481,Office Supplies,Art,BIC Markers
TEC-AC-10002833,Technology,Accessories,Logitech Mouse
OFF-BI-10003709,Office Supplies,Binders,Wilson Jones Binding Machine
FUR-TA-10001520,Furniture,Tables,Lesro Sheffield Collection Coffee Table
TEC-CO-10004664,Technology,Copiers,Hewlett Personal Copier
TEC-PH-10002708,Technology,Phones,Nokia Speaker Phone
OFF-ST-10000645,Office Supplies,Storage,Tenex File Cart
FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps
OFF-ST-10004341,Office Supplies,Storage,Tenex File Cart
OFF-AR-10000715,Office Supplies,Art,Boston Markers
OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
TEC-CO-10000565,Technology,Copiers,Canon Fax and Copier
TEC-AC-10000863,Technology,Accessories,Enermax Numeric Keypad
FUR-TA-10002065,Furniture,Tables,Bevis Round Table
FUR-CH-10001674,Furniture,Chairs,Office Star Chairmat
TEC-AC-10003640,Technology,Accessories,SanDisk Mouse
OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
TEC-MOT-10001927,Technology,Phones,Motorola Speaker Phone
FUR-CH-10003842,Furniture,Chairs,Harbour Creations Chairmat
TEC-MA-10001569,Technology,Machines,Okidata Phone
TEC-MA-10001330,Technology,Machines,Konica Card Printer
OFF-AP-10004305,Office Supplies,Appliances,Breville Blender
TEC-AC-10001987,Technology,Accessories,Memorex Numeric Keypad
OFF-PA-10001869,Office Supplies,Paper,Green Bar Computer Printout Paper
FUR-LES-10002613,Furniture,Tables,Lesro Wood Table
OFF-EN-10000128,Office Supplies,Envelopes,GlobeWeis Interoffice Envelope
FUR-BO-10003291,Furniture,Bookcases,Dania Corner Shelving
TEC-KON-10001388,Technology,Machines,Konica Printer
TEC-STA-10003550,Technology,Machines,StarTech Card Printer
FUR-TA-10002833,Furniture,Tables,Lesro Training Table
FUR-CH-10004040,Furniture,Chairs,Office Star Steel Folding Chair
OFF-KLE-10004581,Office Supplies,Supplies,Kleencut Trimmer
TEC-SAN-10002477,Technology,Accessories,SanDisk Flash Drive
TEC-PH-10001063,Technology,Phones,Samsung Speaker Phone
OFF-BIN-10001621,Office Supplies,Art,Binney & Smith Canvas
FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs
TEC-NOK-10003034,Technology,Phones,Nokia Speaker Phone
OFF-ST-10002873,Office Supplies,Storage,Fellowes Folders
FUR-FU-10004915,Furniture,Furnishings,Rubbermaid Frame
FUR-TA-10002544,Furniture,Tables,Barricks Training Table
OFF-ST-10003952,Office Supplies,Storage,Rogers Trays
OFF-EN-10003381,Office Supplies,Envelopes,Cameo Manila Envelope
OFF-PA-10003640,Office Supplies,Paper,Eaton Cards & Envelopes
FUR-FU-10001657,Furniture,Furnishings,Deflect-O Frame
OFF-PA-10000579,Office Supplies,Paper,Xerox Computer Printout Paper
TEC-AC-10003970,Technology,Accessories,SanDisk Numeric Keypad
FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair
OFF-BI-10000340,Office Supplies,Binders,Avery Binding Machine
FUR-CH-10000774,Furniture,Chairs,SAFCO Rocking Chair
OFF-AP-10003304,Office Supplies,Appliances,Cuisinart Microwave
OFF-AR-10002447,Office Supplies,Art,Stanley Sketch Pad
OFF-PA-10000034,Office Supplies,Paper,Xerox Cards & Envelopes
OFF-ST-10001213,Office Supplies,Storage,Smead Shelving
TEC-PH-10001163,Technology,Phones,Motorola Speaker Phone
FUR-FU-10000394,Furniture,Furnishings,Rubbermaid Photo Frame
TEC-MA-10001360,Technology,Machines,Okidata Receipt Printer
FUR-BO-10003022,Furniture,Bookcases,Dania 3-Shelf Cabinet
OFF-BI-10000561,Office Supplies,Binders,Acco Binding Machine
FUR-CH-10001975,Furniture,Chairs,Hon Swivel Stool
FUR-FU-10004614,Furniture,Furnishings,Rubbermaid Frame
FUR-CH-10004365,Furniture,Chairs,Novimex Rocking Chair
OFF-SU-10004401,Office Supplies,Supplies,Acme Shears
FUR-FU-10001711,Furniture,Furnishings,Tenex Frame
FUR-FU-10000743,Furniture,Furnishings,Eldon Frame
TEC-AC-10001438,Technology,Accessories,SanDisk Flash Drive
OFF-ST-10000351,Office Supplies,Storage,Smead Shelving
TEC-AC-10000284,Technology,Accessories,Belkin Flash Drive
TEC-CO-10003204,Technology,Copiers,HP Fax and Copier
FUR-FU-10001142,Furniture,Furnishings,Deflect-O Clock
OFF-ST-10002530,Office Supplies,Storage,Rogers Lockers
OFF-ST-10001713,Office Supplies,Storage,Gould Plastics 9-Pocket Panel Bin
TEC-PH-10003254,Technology,Phones,Samsung Office Telephone
OFF-PA-10002120,Office Supplies,Paper,Xerox 1889
TEC-BRO-10001938,Technology,Copiers,Brother Wireless Fax
FUR-CH-10000213,Furniture,Chairs,Hon Swivel Stool
OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations
FUR-CH-10004899,Furniture,Chairs,SAFCO Rocking Chair
TEC-MA-10001372,Technology,Machines,Konica Card Printer
OFF-BI-10003934,Office Supplies,Binders,Acco Binding Machine
TEC-CO-10003217,Technology,Copiers,Canon Wireless Fax
OFF-EN-10000898,Office Supplies,Envelopes,Ames Interoffice Envelope
OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts
OFF-ROG-10001418,Office Supplies,Storage,Rogers Trays
OFF-ST-10001050,Office Supplies,Storage,Eldon Shelving
FUR-BO-10001256,Furniture,Bookcases,Ikea Corner Shelving
OFF-EN-10001755,Office Supplies,Envelopes,Ames Interoffice Envelope
OFF-AP-10000240,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge
OFF-AR-10002109,Office Supplies,Art,Binney & Smith Sketch Pad
OFF-BI-10003774,Office Supplies,Binders,Cardinal 3-Hole Punch
FUR-LES-10000874,Furniture,Tables,Lesro Computer Table
TEC-CO-10003534,Technology,Copiers,HP Fax and Copier
TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad
TEC-AC-10001754,Technology,Accessories,SanDisk Memory Card
FUR-CHR-10001784,Furniture,Tables,Chromcraft Coffee Table
TEC-PH-10001288,Technology,Phones,Motorola Speaker Phone
FUR-SAF-10002253,Furniture,Bookcases,Safco Stackable Bookrack
OFF-AP-10001797,Office Supplies,Appliances,Cuisinart Blender
FUR-BO-10002334,Furniture,Bookcases,Ikea 3-Shelf Cabinet
TEC-MA-10003478,Technology,Machines,StarTech Receipt Printer
TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx
OFF-ST-10003411,Office Supplies,Storage,Eldon Trays
TEC-PAN-10002454,Technology,Machines,Panasonic Phone
TEC-PH-10003652,Technology,Phones,Motorola Headset
TEC-AC-10001082,Technology,Accessories,Enermax Keyboard
FUR-TA-10001327,Furniture,Tables,Barricks Training Table
OFF-LA-10003510,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers
FUR-BO-10000711,Furniture,Bookcases,Hon Metal Bookcases
FUR-BO-10004565,Furniture,Bookcases,Sauder Corner Shelving
OFF-AP-10004336,Office Supplies,Appliances,Conquest 14 Commercial Heavy-Duty Upright Vacuum
TEC-PAN-10002690,Technology,Machines,Panasonic Card Printer
OFF-PA-10001661,Office Supplies,Paper,SanDisk Computer Printout Paper
OFF-PA-10003455,Office Supplies,Paper,Xerox Cards & Envelopes
TEC-APP-10003588,Technology,Phones,Apple Signal Booster
FUR-TA-10001433,Furniture,Tables,Barricks Coffee Table
FUR-OFF-10002330,Furniture,Chairs,Office Star Executive Leather Armchair
TEC-AC-10000860,Technology,Accessories,Enermax Numeric Keypad
TEC-MA-10004955,Technology,Machines,Okidata Card Printer
OFF-BI-10003159,Office Supplies,Binders,Avery Binding Machine
TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display
TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router
TEC-HP -10002095,Technology,Copiers,HP Copy Machine
OFF-PA-10003302,Office Supplies,Paper,Xerox 1906
TEC-CIS-10001122,Technology,Phones,Cisco Speaker Phone
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables
OFF-AR-10001533,Office Supplies,Art,Sanford Sketch Pad
OFF-AP-10003524,Office Supplies,Appliances,Breville Blender
OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
OFF-EN-10002556,Office Supplies,Envelopes,Ames Business Envelopes
FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
TEC-MA-10002710,Technology,Machines,Okidata Printer
FUR-CH-10004580,Furniture,Chairs,Office Star Bag Chairs
TEC-PH-10002932,Technology,Phones,Samsung Speaker Phone
OFF-GRE-10004604,Office Supplies,Paper,Green Bar Cards & Envelopes
